latitude,longitude,type,severity,date
44.227562968468376,-76.48687838011998,public disturbance,0.24,2017-08-18
44.261119883822865,-76.48069390598931,assault,0.48,2023-05-27
44.23476146993889,-76.47262822341713,drug offense,0.3,2015-08-31
44.25585941468115,-76.49158022535761,fraud,0.56,2016-10-23
44.2233952554576,-76.48797058273232,drug offense,0.64,2016-04-07
44.212379647868566,-76.47751502970898,assault,0.23,2018-06-03
44.232261335483706,-76.49293202582338,theft,0.24,2015-04-03
44.23689816108568,-76.44839534186566,assault,0.79,2023-03-03
44.2195836462648,-76.48153986231794,burglary,0.3,2015-01-31
44.25281821343761,-76.4679215750259,drug offense,0.93,2016-09-04
44.2464529297328,-76.43482758869055,public disturbance,0.53,2019-10-04
44.24522869947391,-76.4967992231411,vandalism,0.7,2023-11-15
44.21080803493379,-76.44643024222245,assault,0.81,2019-07-21
44.246875587506594,-76.46902992949657,drug offense,0.31,2019-11-03
44.22472611406525,-76.48968920042947,vandalism,0.26,2019-06-29
44.2356664869067,-76.4319831889218,theft,0.66,2019-04-20
44.22626897329029,-76.47546994778673,fraud,0.13,2018-11-03
44.22154758947425,-76.48712470475489,drug offense,0.22,2018-03-24
44.24567672270213,-76.50773697374912,vandalism,0.75,2017-03-14
44.240863885184005,-76.4874573100648,theft,0.28,2015-09-11
44.243323761507995,-76.47949621166369,theft,0.57,2021-06-23
44.216921702105424,-76.4447740222715,burglary,0.47,2018-08-06
44.225971854918754,-76.47599581481397,burglary,0.98,2023-05-26
44.228641063293956,-76.45911044822097,assault,0.39,2018-02-22
44.226540771779135,-76.47615841809684,drug offense,0.67,2022-06-14
44.22206643550274,-76.48481854260218,theft,0.48,2021-08-17
44.21940184739947,-76.47756585515488,theft,0.19,2017-05-16
44.21379568761676,-76.4343728638873,drug offense,0.83,2020-11-11
44.23746672347036,-76.46510310989895,drug offense,0.96,2023-05-30
44.237184879220585,-76.47627340104131,public disturbance,0.51,2017-10-09
44.215599801504005,-76.48412702461962,public disturbance,0.38,2019-01-15
44.225381041706584,-76.44787427570813,burglary,0.7,2018-02-02
44.21405079752895,-76.50574593291263,assault,0.49,2016-07-13
44.233388606396204,-76.47138713383103,theft,0.21,2019-01-06
44.26707972488822,-76.4317311688915,vandalism,0.25,2016-06-26
44.269444808870794,-76.47358334461633,theft,0.42,2020-10-25
44.25649081647676,-76.50498094111016,theft,0.88,2019-06-14
44.23461858342134,-76.47255956486258,public disturbance,0.33,2023-05-22
44.2454071694277,-76.47181184449569,assault,0.77,2023-11-14
44.219985155996895,-76.49557358481765,drug offense,0.83,2021-02-11
44.25979787612119,-76.46867708015583,vandalism,0.16,2016-10-31
44.24106199901264,-76.5070454110167,drug offense,0.18,2015-03-26
44.241780642972124,-76.49645753580579,theft,0.67,2019-05-03
44.2284017172925,-76.49146004262194,theft,0.6,2022-12-10
44.26722830196746,-76.45175417515068,drug offense,0.21,2017-07-17
44.2255921515388,-76.45911675746429,assault,0.73,2017-06-15
44.23812733266497,-76.47952874467205,assault,0.31,2015-06-17
44.253017059860866,-76.46823258342316,theft,0.98,2016-11-09
44.239229566543976,-76.47739739715051,burglary,0.62,2015-12-10
44.224417322065634,-76.5014932187946,assault,0.55,2022-02-13
44.23288009716108,-76.48075349692361,vandalism,0.16,2017-04-25
44.236985624826,-76.48926999381808,burglary,0.16,2015-02-22
44.24350625515212,-76.47621888704136,drug offense,0.1,2022-08-09
44.2293833638532,-76.49600337728698,fraud,0.48,2018-03-16
44.26281362775016,-76.45316501622763,drug offense,0.91,2022-06-05
44.21535563298407,-76.48521569829761,theft,0.19,2023-09-13
44.22209551635726,-76.49533618971422,public disturbance,0.83,2017-09-19
44.2429520742645,-76.47703146789407,assault,0.24,2015-10-03
44.21834159090786,-76.46946103483026,drug offense,0.8,2018-05-08
44.216281551119664,-76.49668206153171,vandalism,0.99,2016-09-04
44.224449365088134,-76.48419452794514,drug offense,0.24,2023-11-29
44.25063283905766,-76.45410403547805,drug offense,0.22,2019-02-09
44.22859583519587,-76.48776911804296,drug offense,0.22,2023-02-05
44.23324453688401,-76.50974322811088,assault,0.41,2022-05-16
44.22002236640563,-76.48043265687652,assault,0.32,2018-07-02
44.22296770508599,-76.48049353493886,vandalism,0.49,2015-12-15
44.231224780737904,-76.47917863255326,theft,0.39,2016-02-01
44.22036088415778,-76.48610933595933,burglary,0.43,2020-08-30
44.26506393887418,-76.4685676349286,vandalism,0.96,2022-01-26
44.23720589077361,-76.49118961825009,public disturbance,0.12,2020-06-07
44.24557702512507,-76.48311712021567,fraud,0.94,2015-01-10
44.225852798447356,-76.4971901293963,drug offense,0.27,2018-02-19
44.2322096042974,-76.49164951991264,burglary,0.15,2015-02-20
44.23738508804503,-76.46037719816476,fraud,0.21,2019-01-10
44.24856169553143,-76.49531739097655,theft,0.62,2020-08-03
44.22127457220606,-76.47609983154322,vandalism,0.4,2021-05-19
44.25501031599944,-76.47663166835514,assault,0.2,2021-06-29
44.24800523060427,-76.4988315758321,theft,0.92,2021-05-08
44.23683768463555,-76.50052042326219,fraud,0.67,2017-09-18
44.239261358611735,-76.48076378976121,assault,0.67,2021-02-21
44.23060884838937,-76.49949963381437,burglary,0.26,2015-11-11
44.24192372364723,-76.4918178139894,vandalism,0.11,2021-10-04
44.2162406179808,-76.43576703866019,fraud,0.85,2022-11-20
44.21660862135902,-76.48800924011101,burglary,0.99,2019-06-29
44.22120692683885,-76.48016917205688,assault,0.79,2016-06-01
44.23942943862654,-76.46759876542296,vandalism,0.2,2018-09-23
44.250845703329276,-76.50586769046163,vandalism,0.96,2021-06-30
44.245635013473525,-76.49471513466673,burglary,0.89,2017-02-09
44.26791742922298,-76.44034684047685,burglary,0.78,2023-03-20
44.235402032655415,-76.47772489221987,assault,0.32,2017-07-03
44.238710205995154,-76.47021741581587,public disturbance,0.58,2022-06-19
44.22965317398086,-76.49901562095238,drug offense,0.34,2021-08-23
44.25274051879393,-76.47777325899033,theft,0.24,2019-02-20
44.22320743593222,-76.48549925581806,public disturbance,0.33,2015-06-23
44.2250096463046,-76.45100250098051,assault,0.55,2023-12-10
44.25023651486477,-76.47077386186504,fraud,0.38,2018-01-03
44.246801929384226,-76.45094215379775,public disturbance,0.77,2022-01-22
44.218745625576275,-76.43480197899187,drug offense,0.99,2020-05-31
44.22903322350876,-76.50277873467843,burglary,0.13,2020-12-11
44.2448778425182,-76.45037233091381,fraud,0.34,2016-06-11
44.249996832180614,-76.48946521572785,fraud,0.95,2020-04-11
44.26350798268999,-76.4330723811109,vandalism,0.9,2021-07-21
44.214954663162416,-76.47874495437684,fraud,0.65,2016-03-08
44.24913196454719,-76.49855285855504,burglary,0.84,2019-08-22
44.248871384850354,-76.49154118538446,theft,0.78,2020-03-16
44.2448151489469,-76.45252785284485,drug offense,0.88,2016-09-14
44.236040293376846,-76.49739871371959,drug offense,0.69,2018-07-14
44.234534801140455,-76.49740350252753,drug offense,0.52,2020-10-31
44.23676781119689,-76.49321509697982,public disturbance,0.78,2017-05-28
44.242408678093916,-76.49023730406185,fraud,0.26,2019-03-14
44.23690105589471,-76.48607985403761,vandalism,0.53,2015-06-15
44.26165705000698,-76.43896102378476,fraud,0.17,2018-12-30
44.23455713426168,-76.49661015881749,burglary,0.76,2020-03-29
44.23604345368709,-76.45000373020088,theft,0.38,2020-12-04
44.23847051328004,-76.49994458488834,assault,0.77,2017-12-23
44.21052773580937,-76.4671650102166,assault,0.65,2022-08-31
44.25076895767295,-76.43171451789262,public disturbance,0.39,2021-07-24
44.24725844903952,-76.49410015949222,drug offense,0.26,2023-01-22
44.25338933548612,-76.43021449549671,public disturbance,0.51,2020-10-10
44.269919683967466,-76.50283173719293,fraud,0.98,2023-08-15
44.226770987136696,-76.47392322789051,assault,0.65,2022-05-03
44.26710374431206,-76.45339925812641,burglary,0.92,2022-03-07
44.22522949858934,-76.48883725427497,vandalism,0.11,2017-04-26
44.23431474588387,-76.49332873264872,vandalism,0.87,2020-08-25
44.236002428453425,-76.43531038401007,public disturbance,0.79,2019-09-13
44.22601768877385,-76.48763973998881,fraud,0.41,2018-04-26
44.24769681770425,-76.47067973787922,fraud,0.35,2018-06-10
44.21414104215905,-76.47904803694028,public disturbance,0.44,2018-10-10
44.269644898352894,-76.45517986642922,drug offense,0.1,2023-09-15
44.23136090714347,-76.48703329244402,fraud,0.64,2019-01-08
44.238393627860425,-76.49178390829883,drug offense,0.16,2020-01-19
44.24259700543703,-76.47152672458826,theft,0.37,2017-02-26
44.256180024114876,-76.49060168043589,vandalism,0.87,2022-06-28
44.25702767096794,-76.45181152921722,burglary,0.95,2022-05-30
44.25967183263081,-76.47179693071415,theft,0.35,2017-01-05
44.23685787049146,-76.49411167047487,assault,0.85,2020-09-01
44.25653300641383,-76.50850287540757,vandalism,0.48,2015-11-25
44.220647893354524,-76.49843208786945,assault,0.98,2015-09-26
44.249592169697976,-76.47312247858842,theft,0.32,2019-06-08
44.231930748274586,-76.48163848802348,public disturbance,0.82,2015-02-04
44.229152488801034,-76.4671757923635,public disturbance,0.27,2020-06-03
44.244331517702264,-76.48406555641627,public disturbance,0.23,2022-01-10
44.219229912594976,-76.46259266849287,theft,0.46,2020-05-15
44.2119922410848,-76.50745992457566,theft,0.85,2023-03-20
44.23523938937158,-76.48007039550521,assault,0.95,2021-06-05
44.24132838011748,-76.49954719766714,theft,0.28,2023-11-09
44.26301869326016,-76.47103625137483,theft,0.98,2022-01-04
44.21406721760917,-76.4445417079603,public disturbance,0.68,2021-10-30
44.23948008970246,-76.45457424696096,fraud,0.85,2020-03-18
44.256477230130834,-76.5093803367115,burglary,0.81,2019-03-03
44.211233543034815,-76.50040184540528,burglary,0.14,2019-09-28
44.2434189543995,-76.49264375945546,theft,0.71,2017-02-07
44.22061157157516,-76.44125282038348,burglary,0.92,2020-05-08
44.25692467720138,-76.43888527618087,assault,0.34,2019-01-05
44.23409035817371,-76.45552907299881,assault,0.45,2019-11-04
44.23850581922249,-76.49791797560631,fraud,0.27,2018-11-29
44.26502700514343,-76.49720029199894,drug offense,0.8,2023-09-22
44.25568054839021,-76.50044089510448,assault,0.39,2023-11-18
44.242053371937935,-76.4727429956848,public disturbance,0.27,2020-02-01
44.232187485483394,-76.49476406193263,fraud,0.44,2022-12-15
44.26945782101103,-76.4587141942408,drug offense,0.19,2020-01-06
44.23567064683374,-76.44195425625232,theft,0.24,2015-10-19
44.24699770852805,-76.49097688469469,vandalism,0.89,2019-06-10
44.26952490665344,-76.47030763801604,public disturbance,0.59,2021-02-23
44.26252062596828,-76.46406532831968,drug offense,0.86,2020-07-20
44.21366977337237,-76.49573516956974,vandalism,0.49,2022-06-02
44.2618959966181,-76.46958102279282,theft,0.98,2023-07-13
44.23700870891905,-76.48591347587092,public disturbance,0.7,2019-08-11
44.22038243885569,-76.48524881518257,fraud,0.33,2018-06-17
44.21055163531803,-76.47342496963353,drug offense,0.5,2017-02-19
44.224296562990055,-76.48991701073255,burglary,0.47,2021-08-06
44.241377553706364,-76.49555425813374,theft,0.19,2018-11-04
44.22243400497484,-76.49678637796454,drug offense,0.71,2019-08-19
44.26317376059465,-76.47161299912567,vandalism,0.83,2020-04-04
44.22028354310553,-76.47902922773571,assault,0.16,2023-04-22
44.22638402375515,-76.48429077158056,assault,0.73,2022-09-25
44.24068248638616,-76.48817082658762,theft,0.11,2018-09-26
44.22421046835563,-76.44584831488558,assault,0.49,2023-01-10
44.233158389373514,-76.43061399019628,vandalism,0.91,2016-03-11
44.217971656809354,-76.45636217157316,burglary,0.84,2016-09-27
44.26772476521561,-76.48131871547656,vandalism,0.64,2021-09-28
44.26783989586484,-76.4744109303298,fraud,0.41,2022-08-16
44.26788296778262,-76.44526919764408,public disturbance,0.88,2023-05-20
44.24167504597745,-76.43606250247255,theft,0.66,2022-10-12
44.24187593706134,-76.49459994426519,burglary,0.44,2021-07-24
44.21853075321122,-76.48028012930446,fraud,0.4,2018-09-07
44.230892646663236,-76.45748626255649,vandalism,0.85,2017-11-17
44.26881519178882,-76.46301380831923,vandalism,0.45,2017-04-10
44.24861735763626,-76.49705505708876,drug offense,0.52,2023-12-11
44.267682134972034,-76.46822389500056,theft,0.75,2022-01-23
44.24233833028553,-76.4673238509078,assault,0.51,2016-01-28
44.23996438082715,-76.48806029551825,drug offense,0.93,2016-11-18
44.214355503237904,-76.46807712995962,public disturbance,0.71,2018-09-24
44.25428277959686,-76.49901829299833,assault,0.78,2020-06-12
44.26570352250442,-76.43665320971662,public disturbance,0.18,2019-07-05
44.23804971245252,-76.49530263443631,fraud,0.84,2016-06-14
44.24955518602397,-76.48377566722664,burglary,0.59,2018-03-17
44.26527826752441,-76.47606254542254,public disturbance,0.41,2022-07-11
44.21371740931765,-76.44922061770414,fraud,0.6,2017-06-27
44.22059806364364,-76.43544112160065,vandalism,0.68,2019-12-30
44.235349239709606,-76.46490851733626,theft,0.12,2017-06-12
44.24240861321556,-76.47673693139755,public disturbance,0.89,2020-07-08
44.23121697862904,-76.47426302279699,theft,0.15,2023-04-30
44.217830988015535,-76.44926755681063,fraud,0.62,2022-07-14
44.25530193282022,-76.47295554636034,vandalism,0.6,2020-04-05
44.239044901448075,-76.4736984149274,vandalism,0.45,2018-11-15
44.268036700939554,-76.46053523609481,public disturbance,0.9,2016-07-11
44.248402597255925,-76.47612121839086,fraud,0.7,2018-08-18
44.24022137350803,-76.49425231435323,drug offense,0.76,2016-01-01
44.21733996635957,-76.47431858567387,vandalism,0.21,2017-04-24
44.231911084359616,-76.48352300141717,theft,0.36,2022-08-07
44.21738788274612,-76.49618753676029,public disturbance,0.63,2022-02-09
44.25761900228404,-76.49254132437308,public disturbance,0.47,2023-06-03
44.240121125033944,-76.4534397240406,drug offense,0.39,2023-08-24
44.22284799708306,-76.44221106948999,burglary,0.48,2019-12-03
44.22517786073385,-76.47204525869414,burglary,0.2,2022-05-29
44.21286071031084,-76.47729512342126,fraud,0.76,2019-07-02
44.24428575156198,-76.47327161181897,burglary,0.17,2016-12-20
44.244219065318326,-76.44628722342674,burglary,0.27,2016-06-09
44.220871085037594,-76.48250206745551,drug offense,0.72,2018-02-03
44.236651132995966,-76.43954566277002,assault,0.15,2017-07-26
44.248611169073094,-76.49974822189952,drug offense,0.32,2021-08-17
44.22703616108482,-76.47387704970393,vandalism,0.63,2022-12-03
44.24651510685974,-76.47476391978816,fraud,0.44,2016-11-03
44.24467788433767,-76.49608815227617,burglary,0.22,2018-08-17
44.22943485873362,-76.48638178235713,vandalism,0.46,2016-11-19
44.225816820656604,-76.49557890819261,burglary,0.94,2021-03-02
44.222918573512416,-76.47739401687372,vandalism,0.25,2020-08-26
44.246428325800494,-76.48892986147526,fraud,0.43,2022-07-30
44.243720905440064,-76.48120419539059,assault,0.63,2022-06-06
44.219107007680584,-76.49875796771376,burglary,0.82,2020-07-05
44.24283045332404,-76.44609527407835,burglary,0.76,2015-12-09
44.24619386530118,-76.47381194029951,drug offense,0.71,2016-09-29
44.22698324315215,-76.48148443424627,public disturbance,0.61,2019-06-03
44.24591733034266,-76.46126526706979,vandalism,0.19,2017-08-30
44.236337698548574,-76.48109985891642,drug offense,0.11,2019-05-01
44.21634855780841,-76.44000313669923,public disturbance,0.8,2017-08-18
44.25859734314029,-76.50583241228081,theft,0.65,2016-06-04
44.24107908931621,-76.47178741720137,assault,0.98,2019-05-28
44.26175763906708,-76.45488602769944,fraud,0.74,2016-02-14
44.22069259063797,-76.50190192920128,theft,0.4,2020-04-12
44.24316511978198,-76.46714002123899,theft,0.44,2018-04-25
44.26615385368473,-76.50788108719344,burglary,0.65,2020-12-23
44.22705513347334,-76.47607000540614,drug offense,0.28,2017-03-09
44.244481515956046,-76.47174103415877,vandalism,0.56,2017-02-27
44.224474738571786,-76.4979788921157,assault,0.67,2021-11-22
44.24145879904163,-76.46341995610528,theft,0.8,2021-11-15
44.228442358807555,-76.43459180013886,assault,0.73,2016-01-05
44.23590374079866,-76.4681780153304,theft,0.93,2020-03-28
44.2441354329755,-76.4926204958477,assault,0.17,2019-03-12
44.26418465740802,-76.4643574303854,burglary,0.92,2022-04-23
44.224548628663925,-76.44704907961363,assault,0.47,2016-12-13
44.24191169402771,-76.45038629933046,fraud,1.0,2023-12-16
44.25336488164814,-76.44059349271843,public disturbance,0.84,2018-09-27
44.23204694586038,-76.4805157911416,public disturbance,0.98,2019-03-13
44.239967093529756,-76.4477605383176,burglary,0.36,2018-04-26
44.225241900376744,-76.49960941096916,assault,0.46,2018-10-03
44.25362518186224,-76.45606646009026,vandalism,0.83,2017-01-15
44.249278273099556,-76.490262957726,public disturbance,0.94,2018-02-18
44.23794942942799,-76.50126934194654,public disturbance,0.65,2022-02-10
44.2419650238754,-76.43337346843656,fraud,0.75,2019-09-22
44.23937619873817,-76.49661043231079,drug offense,1.0,2015-07-23
44.255444014934184,-76.4616817008489,burglary,0.33,2016-04-13
44.255394678751365,-76.50435124670841,public disturbance,0.7,2015-06-01
44.21070320511079,-76.4856629675746,vandalism,0.54,2017-10-27
44.237529194086235,-76.47880246508903,theft,0.12,2018-12-23
44.2451407463405,-76.4997297753547,assault,0.91,2022-03-20
44.246170259551384,-76.49706102879905,fraud,0.16,2018-11-18
44.243554914956526,-76.47045104594437,public disturbance,0.28,2018-06-03
44.23088629133347,-76.45903394030388,burglary,0.16,2020-09-26
44.22507579320691,-76.45184688639009,public disturbance,0.34,2023-12-08
44.24840643713593,-76.49374779641107,theft,0.34,2018-10-18
44.25865429458934,-76.48819716983176,fraud,0.68,2016-07-20
44.234727635633625,-76.47071304954555,drug offense,0.38,2019-11-29
44.22424193068548,-76.47777989689298,vandalism,0.55,2016-01-19
44.26703025073798,-76.49446052373379,fraud,0.23,2019-04-13
44.23251532990115,-76.47179393591341,theft,0.62,2019-10-19
44.21905054548891,-76.44316538550075,fraud,0.67,2016-03-12
44.220561815369585,-76.49682822014218,fraud,0.27,2019-06-05
44.21612647858313,-76.50196829378231,theft,0.6,2018-09-17
44.23782177959226,-76.50599737681236,assault,0.66,2021-11-22
44.24908169758562,-76.43817819231006,drug offense,0.93,2015-01-07
44.245474240137334,-76.49942253044831,fraud,0.87,2019-05-30
44.2367166327373,-76.49005927911064,public disturbance,0.89,2022-10-01
44.235604879422645,-76.46802626158299,fraud,0.18,2020-08-25
44.2491857941992,-76.48467473122928,public disturbance,0.8,2020-05-10
44.24642537358791,-76.48904917088134,burglary,0.22,2016-05-26
44.22322171114396,-76.47428516958269,assault,0.64,2021-12-22
44.247606683084925,-76.43063329096904,drug offense,0.11,2022-05-02
44.25397071613256,-76.47753461234106,public disturbance,0.58,2021-06-12
44.22144066309154,-76.47631954854508,fraud,0.27,2019-09-05
44.22615134813899,-76.45238916085314,drug offense,0.3,2020-05-19
44.23814315291875,-76.49612193379797,assault,0.43,2018-04-23
44.234760944019555,-76.47581072550251,fraud,0.56,2015-05-29
44.21972903716769,-76.47737172369804,fraud,0.94,2021-04-11
44.26434187507695,-76.44089694981912,fraud,0.83,2015-12-11
44.220688435230365,-76.47580908330762,assault,0.94,2015-08-15
44.24430811639233,-76.47734835651562,public disturbance,0.28,2021-12-01
44.244008286714674,-76.50487517822435,theft,0.85,2023-09-26
44.220461517095785,-76.47985711998184,assault,0.13,2019-07-29
44.25683665000274,-76.46369831230083,public disturbance,0.8,2019-10-18
44.233558437574644,-76.47266033235522,public disturbance,0.43,2018-04-23
44.25971679170113,-76.49904624587573,assault,0.13,2017-03-19
44.216520014594664,-76.47076886154763,assault,0.61,2022-12-18
44.23931773572048,-76.47010513330079,public disturbance,0.57,2018-07-01
44.24758202034711,-76.47146160232022,public disturbance,0.86,2018-07-13
44.22945416858799,-76.47167209472387,assault,0.45,2023-11-23
44.23344252142643,-76.49629235173977,vandalism,0.55,2019-10-30
44.25908593324437,-76.49659420641818,assault,0.27,2015-05-14
44.216062621741926,-76.48218417497527,theft,0.55,2020-01-07
44.260397241350866,-76.49838482396024,fraud,0.64,2018-04-08
44.23250999756336,-76.47508197033846,theft,0.55,2019-09-01
44.26436656854081,-76.44358359229884,drug offense,0.17,2021-02-15
44.23106420649662,-76.47418048410532,public disturbance,0.68,2021-09-03
44.23228919887531,-76.4621454212306,drug offense,0.31,2018-10-03
44.247298215960235,-76.49663207840753,theft,0.62,2017-06-02
44.2596410939725,-76.46899616366831,theft,0.52,2019-05-31
44.21256984004703,-76.47142354711232,fraud,0.86,2020-12-08
44.22639708998047,-76.45188320936266,vandalism,0.14,2018-09-16
44.23676447493395,-76.43718459415128,theft,0.51,2017-05-20
44.21629169035277,-76.47747693151241,fraud,0.99,2021-07-14
44.230247557685935,-76.47712738647935,burglary,0.38,2019-02-02
44.22308512941953,-76.48711288445676,drug offense,0.94,2018-07-31
44.216211868023315,-76.48061231272719,vandalism,0.42,2019-10-25
44.25255771661108,-76.44248455034707,fraud,0.9,2023-12-21
44.215351253059275,-76.43362152455063,theft,0.55,2015-11-25
44.22504063149117,-76.46497807374085,vandalism,0.77,2019-10-17
44.26257623094584,-76.4639208152231,drug offense,0.41,2016-06-19
44.22196604219226,-76.47034426043221,theft,0.63,2020-02-12
44.255960755451795,-76.45304702755149,theft,0.17,2019-08-21
44.22515102697544,-76.43484692203016,assault,0.79,2023-08-03
44.256148211832866,-76.47700660685365,vandalism,0.78,2018-08-08
44.256849831688754,-76.46316354613134,public disturbance,0.38,2020-05-26
44.23786326065215,-76.44169257033592,public disturbance,0.31,2022-11-08
44.23577896528049,-76.43116437688649,drug offense,0.67,2017-11-10
44.25730204779116,-76.50543387440133,theft,0.69,2017-08-15
